"","from_id","from_name","message","created_time","type","link","id","likes_count","comments_count","shares_count"
"140","213918568751224","Bruce Rauner","Please LIKE and SHARE our new ad: https://www.youtube.com/watch?v=_kM7NvQTUDU&feature=youtu.be","2014-04-11T11:21:41+0000","video","https://www.youtube.com/watch?v=_kM7NvQTUDU&feature=youtu.be","213918568751224_389275747882171",202,70,48
"141","213918568751224","Bruce Rauner","Grateful for the support of Rev. James Meeks. Watch the Fox News story about it: http://youtu.be/PnG5xIt7dDg","2014-04-08T11:37:47+0000","video",NA,"213918568751224_388149077994838",164,67,20
"142","213918568751224","Bruce Rauner","Watch and ""Like"" our new ad featuring my (much) better half! bit.ly/1j9vZHj","2014-04-04T11:32:11+0000","video","http://bit.ly/1j9vZHj","213918568751224_386542321488847",259,112,58
"143","213918568751224","Bruce Rauner","Click LIKE if you think we need to reduce the tax burden here in Illinois: http://www.chicagobusiness.com/article/20140402/BLOGS02/140409932/illinois-has-nations-13th-highest-state-local-tax-burden-study-says","2014-04-03T22:15:55+0000","link","http://www.chicagobusiness.com/article/20140402/BLOGS02/140409932/illinois-has-nations-13th-highest-state-local-tax-burden-study-says","213918568751224_386342844842128",182,34,15
"144","213918568751224","Bruce Rauner","Pat Quinn broke his promise to the working people of Illinois and is raising your taxes. Watch coverage from our ""Broken Promises"" campaign in Rockford yesterday: https://www.youtube.com/watch?v=rVaemBXzCig&feature=youtu.be ","2014-04-01T14:45:43+0000","video","https://www.youtube.com/watch?v=rVaemBXzCig&feature=youtu.be","213918568751224_10201903015032627",126,97,27
"145","213918568751224","Bruce Rauner","Do you think Illinois is better off than it was 4 years ago? http://www.chicagotribune.com/news/opinion/editorials/ct-state-of-illinois-2014-edit-20140330,0,6209598.story","2014-03-30T14:40:03+0000","link","http://www.chicagotribune.com/news/opinion/editorials/ct-state-of-illinois-2014-edit-20140330,0,6209598.story","213918568751224_10201891923035334",88,95,32
"146","213918568751224","Bruce Rauner","http://brucerauner.com/is-quinnocchios-nose-getting-longer/","2014-03-28T16:21:01+0000","link","http://brucerauner.com/is-quinnocchios-nose-getting-longer/","213918568751224_10201882244353373",197,56,32
"147","213918568751224","Bruce Rauner","Pat Quinn met his alter-ego, Quinnocchio, today.","2014-03-27T16:53:59+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/383361341806945/?type=1&relevant_count=1","213918568751224_383361538473592",181,58,27
"148","213918568751224","Bruce Rauner","You can't trust Pat Quinn: http://www.chicagotribune.com/news/opinion/editorials/ct-mistrusting-illinois-politicians-edit-0327-jm-20140327,0,5699468.story","2014-03-27T14:50:15+0000","link","http://www.chicagotribune.com/news/opinion/editorials/ct-mistrusting-illinois-politicians-edit-0327-jm-20140327,0,5699468.story","213918568751224_10201877181706810",188,62,57
"149","213918568751224","Bruce Rauner","Click ""LIKE"" if you agree: http://www.whig.com/story/25080407/rauner-quinn-doubling-down-on-failed-policies","2014-03-26T19:01:06+0000","link","http://www.whig.com/story/25080407/rauner-quinn-doubling-down-on-failed-policies","213918568751224_10201873309250001",102,22,1
"150","213918568751224","Bruce Rauner","Please share to get the truth out about Pat Quinn. http://brucerauner.com/the-ultimate-broken-promise-quinn-to-make-tax-hike-permanent/","2014-03-26T15:06:19+0000","link","http://brucerauner.com/the-ultimate-broken-promise-quinn-to-make-tax-hike-permanent/","213918568751224_10201872400587285",226,62,132
"151","213918568751224","Bruce Rauner","Pat Quinn will deliver his budget address tomorrow. We already know to expect broken promises. Watch them here: bit.ly/1gyEA7q","2014-03-25T19:55:35+0000","video","http://bit.ly/1gyEA7q","213918568751224_10201868208602488",154,61,30
"152","213918568751224","Bruce Rauner","Click on the link to learn all about Pat Quinn's broken promises and please share: http://brucerauner.com/pat-quinns-broken-promises/","2014-03-24T15:23:30+0000","link","http://brucerauner.com/pat-quinns-broken-promises/","213918568751224_10201861606877449",217,66,71
"153","213918568751224","Bruce Rauner","Funny editorial cartoon in today's Tribune: http://newsblogs.chicagotribune.com/.a/6a00d8341c60fd53ef01a73d96ff7f970d-pi","2014-03-23T13:38:46+0000","link","http://newsblogs.chicagotribune.com/.a/6a00d8341c60fd53ef01a73d96ff7f970d-pi","213918568751224_10201855411242562",527,73,155
"154","213918568751224","Bruce Rauner","Quinn has run out of new ideas and the working people of Illinois are out of time.  Like and share if you think we need a new direction.","2014-03-21T21:44:57+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/381052585371154/?type=1&relevant_count=1","213918568751224_381052608704485",438,85,161
"155","213918568751224","Bruce Rauner","Pat Quinn wants to raise taxes on the middle class, small businesses and family farms. The last thing we need is another tax increase. Like and Share if you agree.","2014-03-20T22:12:36+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/380682655408147/?type=1&relevant_count=1","213918568751224_380682718741474",635,111,230
"156","213918568751224","Bruce Rauner",NA,"2014-03-19T16:57:47+0000","photo","https://www.facebook.com/BruceRauner/photos/a.213997265410021.52442.213918568751224/380176605458752/?type=1&relevant_count=1","213918568751224_380176655458747",685,137,39
"157","213918568751224","Bruce Rauner","Thank you Illinois! We are one step closer to our goals of more jobs, lower taxes, better schools and term limits.","2014-03-19T03:22:36+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/379944918815254/?type=1&relevant_count=1","213918568751224_379944988815247",1676,341,313
"158","213918568751224","Bruce Rauner","SHARE and LIKE if you voted for Bruce Rauner and tell a friend. Let’s Shake up Springfield.","2014-03-18T11:49:43+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/379593682183711/?type=1&relevant_count=1","213918568751224_379593855517027",494,115,253
"159","213918568751224","Bruce Rauner","Wow. What a crowd to end the day!","2014-03-18T01:37:33+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/379465905529822/?type=1&relevant_count=1","213918568751224_379465935529819",386,84,19
"160","213918568751224","Bruce Rauner","Honored to receive another endorsement today. This one from the Champaign News-Gazette. Look forward to being in Champaign later today: http://www.news-gazette.com/opinion/editorials/2014-03-16/rauners-man-gop.html","2014-03-16T14:21:19+0000","link","http://www.news-gazette.com/opinion/editorials/2014-03-16/rauners-man-gop.html","213918568751224_10201819153056130",232,67,20
"161","213918568751224","Bruce Rauner","Inspiring day working to get out the vote in Carmi, Lawrenceville, Peoria and Bloomington. Will keep working hard through Election Day.","2014-03-15T20:29:15+0000","status",NA,"213918568751224_378617952281284",247,63,12
"162","213918568751224","Bruce Rauner","A MUST READ: http://www.chicagotribune.com/news/opinion/editorials/ct-illinois-governor-race-unions-0313-20140313,0,6700330.story","2014-03-13T12:32:50+0000","link","http://www.chicagotribune.com/news/opinion/editorials/ct-illinois-governor-race-unions-0313-20140313,0,6700330.story","213918568751224_10201803248138517",172,73,24
"163","213918568751224","Bruce Rauner","We have the momentum, but need to work extremely hard the next 5 days to finish strong and send Pat Quinn a message that his time is almost up! http://www.centralillinoisproud.com/story/d/story/new-pollsrauner-leads-obama-approval-hits-new-low/64843/DBGxOBfl7k2OZvsjiiDzsg ","2014-03-13T11:11:40+0000","link","http://www.centralillinoisproud.com/story/d/story/new-pollsrauner-leads-obama-approval-hits-new-low/64843/DBGxOBfl7k2OZvsjiiDzsg","213918568751224_10201803034893186",257,62,1
"164","213918568751224","Bruce Rauner","Click LIKE if you think we need to transform the status quo in Springfield.","2014-03-10T21:23:46+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/376516609158085/?type=1&relevant_count=1","213918568751224_376516655824747",366,71,46
"165","213918568751224","Bruce Rauner","Click ""LIKE"" if you think we need major change in Illinois: More Jobs, Less Spending, Better Schools and Term Limits. http://www.chicagotribune.com/news/opinion/editorials/chi-bruce-rauner-change-agent-in-gop-field-20140306,0,4538632.story","2014-03-07T22:22:26+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/375350755941337/?type=1&relevant_count=1","213918568751224_375351655941247",356,80,51
"166","213918568751224","Bruce Rauner","Click ""LIKE"" if you agree!!! http://www.chicagotribune.com/news/opinion/editorials/chi-bruce-rauner-change-agent-in-gop-field-20140306,0,4538632.story","2014-03-07T00:20:35+0000","link","http://www.chicagotribune.com/news/opinion/editorials/chi-bruce-rauner-change-agent-in-gop-field-20140306,0,4538632.story","213918568751224_10201752762916418",401,101,24
"167","213918568751224","Bruce Rauner","Pat Quinn's allies are coming after us with everything they've got. But we will overcome with your support and bring back Illinois. http://news.yahoo.com/illinois-governors-race-showcases-union-fears-183448583.html","2014-03-06T20:52:11+0000","link","http://news.yahoo.com/illinois-governors-race-showcases-union-fears-183448583.html","213918568751224_10201751829373080",235,58,19
"168","213918568751224","Bruce Rauner","Two weeks to go! Let's keep working hard and make history: http://www.youtube.com/watch?v=OwK1M1VC2io&feature=youtu.be","2014-03-04T15:20:16+0000","video","http://www.youtube.com/watch?v=OwK1M1VC2io&feature=youtu.be","213918568751224_10201735542205911",89,90,0
"169","213918568751224","Bruce Rauner","Awesome stop in Orland Park yesterday: http://southtownstar.suntimes.com/news/25966494-418/rauner-brings-campaign-to-orland-park.html","2014-03-04T12:26:26+0000","link","http://southtownstar.suntimes.com/news/25966494-418/rauner-brings-campaign-to-orland-park.html","213918568751224_10201733461313890",89,35,0
"170","213918568751224","Bruce Rauner","Early voting begins today. I would be honored to receive your vote for governor. With your support, we will shake up Springfield and bring back Illinois. Please go vote in the Republican Primary!","2014-03-03T12:52:26+0000","status",NA,"213918568751224_373450532798026",283,127,45
"171","213918568751224","Bruce Rauner","Picked up another big endorsement. This one from all the Shaw Media newspapers: http://www.daily-chronicle.com/2014/02/28/our-view-rauner-right-for-illinois/aeqdbnb/","2014-03-01T14:16:26+0000","status",NA,"213918568751224_372650359544710",178,67,13
"172","213918568751224","Bruce Rauner","Great news! Received the endorsement of Crain's Chicago: http://www.chicagobusiness.com/article/20140228/ISSUE07/140229776/crains-endorsement-rauner-offers-best-chance-of-change-in-illinois?utm_source=ISSUE07&utm_medium=rss&utm_campaign=chicagobusiness#","2014-02-28T13:34:10+0000","status",NA,"213918568751224_372226229587123",188,60,28
"173","213918568751224","Bruce Rauner","Evelyn had a great visit to Metro East yesterday. Read about it here: http://thetelegraph.com/apps/pbcs.dll/article?avis=PE&date=20140226&category=news&lopenr=302269945&Ref=AR","2014-02-27T12:22:37+0000","status",NA,"213918568751224_371815739628172",39,28,0
"174","213918568751224","Bruce Rauner","I need your help to keep up the momentum until Election Day. We can win and bring back Illinois, but only if we continue working hard through March 18! http://www.suntimes.com/25839247-761/rauner-still-in-drivers-seat-in-gop-governors-race-new-poll-finds.html","2014-02-26T12:51:46+0000","link","http://www.suntimes.com/25839247-761/rauner-still-in-drivers-seat-in-gop-governors-race-new-poll-finds.html","213918568751224_10201698193312212",274,97,29
"175","213918568751224","Bruce Rauner","Hard to believe that today marks just 3 weeks until Election Day. We are winning despite millions of dollars in attack ads from Pat Quinn's allies against us. Our message frightens them. They know we are the only candidate who will truly shake up the status quo. Please click ""Like"" if you are excited to vote to bring back Illinois.","2014-02-25T12:30:01+0000","status",NA,"213918568751224_370978066378606",507,138,32
"176","213918568751224","Bruce Rauner","Wishing good luck to the U.S. Men's hockey team today. #USAvsCanada","2014-02-21T15:45:57+0000","status",NA,"213918568751224_369443219865424",98,46,0
"177","213918568751224","Bruce Rauner","Happy President's Day! Here's to term limits on all the Springfield politicians, following the example George Washington set for us.","2014-02-17T15:27:34+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/367792173363862/?type=1&relevant_count=1","213918568751224_367792260030520",258,69,40
"178","213918568751224","Bruce Rauner","Great crowds today! Read about one of our stops here:http://www.kcchronicle.com/2014/02/15/gop-hopeful-bruce-rauner-speaks-to-packed-batavia-crowd/act1oc4/","2014-02-16T02:22:09+0000","link","http://www.kcchronicle.com/2014/02/15/gop-hopeful-bruce-rauner-speaks-to-packed-batavia-crowd/act1oc4/","213918568751224_10201637603717510",116,55,0
"179","213918568751224","Bruce Rauner","Big crowds this weekend. Momentum is growing and folks are fired up to shake up Springfield and bring back Illinois.","2014-02-15T18:45:43+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/367070710102675/?type=1&relevant_count=1","213918568751224_367070746769338",301,94,21
"180","213918568751224","Bruce Rauner","Happy Birthday to Abraham Lincoln, the greatest leader and statesman in Illinois history.","2014-02-12T17:11:01+0000","status",NA,"213918568751224_365377783605301",190,41,0
"181","213918568751224","Bruce Rauner","If you aren't registered to vote in the upcoming primary yet, time is running out. Make sure you do it this week! http://www.dailyherald.com/article/20140212/news/140219554/","2014-02-12T15:26:11+0000","link","http://www.dailyherald.com/article/20140212/news/140219554/","213918568751224_10201611946916106",29,23,0
"182","213918568751224","Bruce Rauner","Pat Quinn's allies launched attacks ads against me today. Click the link to learn why:

http://brucerauner.com/tv-ads-a-desperate-attempt-to-save-pat-quinn/","2014-02-11T19:08:18+0000","link","http://brucerauner.com/tv-ads-a-desperate-attempt-to-save-pat-quinn/","213918568751224_10201607376841857",118,63,13
"183","213918568751224","Bruce Rauner","Great news! Voters are fired up to shake up Springfield and bring back Illinois: http://www.chicagotribune.com/news/local/ct-illinois-republican-governor-race-met-0211-20140211,0,3536274.story","2014-02-11T03:15:33+0000","link","http://www.chicagotribune.com/news/local/ct-illinois-republican-governor-race-met-0211-20140211,0,3536274.story","213918568751224_10201604452248744",348,108,19
"184","213918568751224","Bruce Rauner","Pat Quinn wants you to think our economy is booming and job creation is strong. That couldn't be less true. Click LIKE if you think it's time for a governor who fights for more jobs instead of just telling you everything is okay. http://www.pantagraph.com/news/state-and-regional/illinois/government-and-politics/quinn-aide-says-job-loss-concerns-false/article_c790b49a-459f-5a8d-9495-35b389899b42.html","2014-02-07T12:39:09+0000","link","http://www.pantagraph.com/news/state-and-regional/illinois/government-and-politics/quinn-aide-says-job-loss-concerns-false/article_c790b49a-459f-5a8d-9495-35b389899b42.html","213918568751224_10201582481739495",186,47,0
"185","213918568751224","Bruce Rauner","We already knew that Illinois is over-regulated and anti-business, but this story takes the (cup) cake. Click ""LIKE"" if you think Chloe should be able to continue running her cupcake business!

http://gma.yahoo.com/cupcake-business-run-11-old-shuttered-illinois-health-202621307--abc-news-topstories.html","2014-02-06T14:34:26+0000","link","http://gma.yahoo.com/cupcake-business-run-11-old-shuttered-illinois-health-202621307--abc-news-topstories.html","213918568751224_10201574709145185",142,33,14
"186","213918568751224","Bruce Rauner","Honored to have another endorsement from a local Republican organization. http://illinoisreview.typepad.com/illinoisreview/2014/02/rauner-endorsed-by-quad-township-gop-organization-of-southeast-lake-county.html","2014-02-05T16:12:59+0000","link","http://illinoisreview.typepad.com/illinoisreview/2014/02/rauner-endorsed-by-quad-township-gop-organization-of-southeast-lake-county.html","213918568751224_10201568344946084",106,26,0
"187","213918568751224","Bruce Rauner","Great debate yesterday hosted by the Illinois Manufacturers Association. I'll make sure our economy is booming again and we are adding jobs: http://chicago.cbslocal.com/2014/02/04/republican-candidates-for-governor-debate-taxes-spending/","2014-02-05T12:35:30+0000","link","http://chicago.cbslocal.com/2014/02/04/republican-candidates-for-governor-debate-taxes-spending/","213918568751224_10201567336360870",83,54,0
"188","213918568751224","Bruce Rauner","Snow and ice can't keep folks in LaSalle County from coming together to discuss how to Bring Back llinois.","2014-02-01T15:34:56+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/360522030757543/?type=1&relevant_count=1","213918568751224_360522100757536",117,26,0
"189","213918568751224","Bruce Rauner","Must read in this morning's Chicago Tribune: http://www.chicagotribune.com/news/opinion/commentary/ct-oped-union-0130-20140130,0,4834662.story","2014-01-30T16:57:33+0000","link","http://www.chicagotribune.com/news/opinion/commentary/ct-oped-union-0130-20140130,0,4834662.story","213918568751224_10201531231738277",50,28,20
"190","213918568751224","Bruce Rauner","Click ""LIKE"" if you agree!

Republican venture capitalist Bruce Rauner of suburban Chicago called it a campaign speech from a failing governor.

""We're one the worst-run states in America,"" he told reporters after the speech. ""We have entered an economic death spiral, and Gov. Quinn is trying to cover it up and put a rosy picture on it.""

http://www.therepublic.com/view/story/1379ab095dc94b569c74fa713dfb1049/IL--State-of-the-State ","2014-01-29T23:11:37+0000","link","http://www.therepublic.com/view/story/1379ab095dc94b569c74fa713dfb1049/IL--State-of-the-State","213918568751224_10201527428283193",133,33,16
"191","213918568751224","Bruce Rauner",NA,"2014-01-28T18:22:13+0000","photo","https://www.facebook.com/BruceRauner/photos/a.358864267589986.1073741836.213918568751224/358864284256651/?type=1&relevant_count=46","213918568751224_358869234256156",112,23,0
"192","213918568751224","Bruce Rauner","http://myjournalcourier.com/apps/pbcs.dll/article?avis=PE&date=20140128&category=news&lopenr=301289980&Ref=AR

""At some point it becomes less a matter of trying to steer an election and more a case of trying to hijack it.

It’s understandable unions are uneasy. They have been bruised by a few of the decisions made over pensions and other matters last year and are closely examining some candidates’ anti-union stances. It makes sense they would be selective about where to cast their support and the flurry of dollars that will follow such a pronouncement.

Resorting to schemes that undermine the opportunity of all voters to have an equal voice in the election process is over the line, though, and has potential to harm public sentiment toward unions more than any political candidate could.""","2014-01-28T16:41:24+0000","link","http://myjournalcourier.com/apps/pbcs.dll/article?avis=PE&date=20140128&category=news&lopenr=301289980&Ref=ARAt","213918568751224_10201520203902588",54,20,0
"193","213918568751224","Bruce Rauner","http://voices.suntimes.com/import/chicago/rauner-asks-competitors-to-call-for-dems-to-stay-out-of-primary/","2014-01-27T17:27:43+0000","link","http://voices.suntimes.com/import/chicago/rauner-asks-competitors-to-call-for-dems-to-stay-out-of-primary/","213918568751224_10201514689324727",83,27,0
"194","213918568751224","Bruce Rauner","Click LIKE if you think we need real pension reform in Illinois! http://www.chicagotribune.com/news/politics/clout/chi-illinois-pension-law-saves-15-billion-less-than-first-thought-20140126,0,1417109.story","2014-01-27T13:06:49+0000","link","http://www.chicagotribune.com/news/politics/clout/chi-illinois-pension-law-saves-15-billion-less-than-first-thought-20140126,0,1417109.story","213918568751224_10201513553016320",87,23,0
"195","213918568751224","Bruce Rauner","Great day. Picked up 3 local GOP organization endorsements and then was joined by more than 40 supporters at our field office opening in Godfrey!","2014-01-25T22:48:46+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/357699471039799/?type=1&relevant_count=1","213918568751224_357699541039792",170,44,0
"196","213918568751224","Bruce Rauner","Every candidate who wants to be governor should make clear whether they stand with Pam Harris or with the government union bosses. http://brucerauner.com/rauner-statement-on-harris-v-quinn/","2014-01-21T18:00:02+0000","link","http://brucerauner.com/rauner-statement-on-harris-v-quinn/","213918568751224_10201481720540528",124,57,20
"197","213918568751224","Bruce Rauner","Wrapping up a great Martin Luther King Day at roundtable with community leaders.","2014-01-21T00:52:07+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/355622324580847/?type=1&relevant_count=1","213918568751224_355622641247482",97,25,0
"198","213918568751224","Bruce Rauner","Helping out at Roger Sullivan High School. #MLKDay","2014-01-20T20:28:17+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/355547557921657/?type=1&relevant_count=1","213918568751224_355547594588320",78,9,0
"199","213918568751224","Bruce Rauner","Let's continue to strive towards better jobs, better schools and better opportunities for everyone in Illinois","2014-01-20T14:44:35+0000","status",NA,"213918568751224_355438147932598",268,59,17
"200","213918568751224","Bruce Rauner","The government union bosses and special interests who make their money from the government know that I'm the only candidate who will take them on and fight for the people of Illinois. That's why they are planning to do everything they can to stop us. Click ""LIKE"" if you think we will win anyway! http://hosted.ap.org/dynamic/stories/I/IL_ILLINOIS_GOVERNOR_UNIONS_ILOL-?SITE=AP&SECTION=HOME&TEMPLATE=DEFAULT","2014-01-17T00:52:16+0000","link","http://hosted.ap.org/dynamic/stories/I/IL_ILLINOIS_GOVERNOR_UNIONS_ILOL-?SITE=AP&SECTION=HOME&TEMPLATE=DEFAULT","213918568751224_10201456372826851",203,79,12
"201","213918568751224","Bruce Rauner","Jim Harbaugh sounds like my kind of guy: http://lat.ms/1gRm0V3","2014-01-16T19:32:57+0000","link","http://lat.ms/1gRm0V3","213918568751224_10201455035833427",62,25,0
"202","213918568751224","Bruce Rauner","Excited to have the support of the Hanover Township Republican Organization! http://www.hanoverheros.com/","2014-01-15T16:22:42+0000","status",NA,"213918568751224_353294844813595",61,20,0
"203","213918568751224","Bruce Rauner","I called the so-called pension reform bill a Band-Aid on an open wound. Now a new study shows that the legislation won't save the amount of money the politicians promised: http://www.chicagobusiness.com/article/20140113/BLOGS02/140119959?template=mobile&X-IgnoreUserAgent=1","2014-01-14T15:15:18+0000","link","http://www.chicagobusiness.com/article/20140113/BLOGS02/140119959?template=mobile&X-IgnoreUserAgent=1","213918568751224_10201444451128816",76,32,12
"204","213918568751224","Bruce Rauner","Huge crowd in Arthur!","2014-01-10T18:37:04+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/351122368364176/?type=1&relevant_count=1","213918568751224_351123651697381",223,49,11
"205","213918568751224","Bruce Rauner","Great morning of retail campaigning in Decatur. Folks are hurting down here and we need to turn things around. I'll make that my mission.","2014-01-10T16:28:23+0000","status",NA,"213918568751224_351064175036662",152,58,0
"206","213918568751224","Bruce Rauner","Great start to Day 3 of the Shake Up Express at PJ's Cafe in McLeansboro","2014-01-08T14:07:27+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/349947138481699/?type=1&relevant_count=1","213918568751224_349948248481588",101,116,0
"207","213918568751224","Bruce Rauner","Great last Day 2 stop of Shake Up Express in Mt. Vernon.","2014-01-08T02:45:39+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/349639408512472/?type=1&relevant_count=1","213918568751224_349639601845786",52,22,0
"208","213918568751224","Bruce Rauner","More than 45 folks in Johnston City to hear about Bruce's ideas to bring back Illinois on a cold afternoon.","2014-01-07T21:41:34+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/349550641854682/?type=1&relevant_count=1","213918568751224_349550825187997",104,36,0
"209","213918568751224","Bruce Rauner","Great stop at Italian Village in Carbondale.","2014-01-07T20:45:02+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/349536818522731/?type=1&relevant_count=1","213918568751224_349536881856058",80,14,0
"210","213918568751224","Bruce Rauner","Enjoyed sitting down for an interview with Ron Ellis on WIBH in Anna.","2014-01-07T16:53:46+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/349462725196807/?type=1&relevant_count=1","213918568751224_349462818530131",51,9,0
"211","213918568751224","Bruce Rauner","Enjoyed meeting the owner of Kiki' s coffee shop in Anna!","2014-01-07T15:57:44+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/349435338532879/?type=1&relevant_count=1","213918568751224_349435511866195",135,21,0
"212","213918568751224","Bruce Rauner","Great turnout at early morning meet and greet in Vienna.","2014-01-07T14:02:49+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/349323361877410/?type=1&relevant_count=1","213918568751224_349323445210735",66,9,0
"213","213918568751224","Bruce Rauner","Starting Shake Up Express Day 2 at WJPF in Williamson County.","2014-01-07T12:28:01+0000","photo","https://www.facebook.com/BruceRauner/photos/a.220336201442794.1073741825.213918568751224/349294191880327/?type=1&relevant_count=1","213918568751224_349294298546983",90,11,0
"214","213918568751224","Bruce Rauner","Great first stop on the Shake Up Express. COLD night in Waterloo but appreciate all the folks who came out to discuss how we can bring back Illinois.","2014-01-07T01:11:29+0000","status",NA,"213918568751224_349114955231584",117,12,0
"215","213918568751224","Bruce Rauner","It is critical to Illinois' future that we win the governorship this year. Let's make 2014 Pat Quinn's last year as governor! http://tbo.com/ap/politics/illinois-gop-sees--governors-race-as-critical-ap_politics66a51569cd62473990e79488e9f2bdfd","2014-01-06T12:56:11+0000","link","http://tbo.com/ap/politics/illinois-gop-sees--governors-race-as-critical-ap_politics66a51569cd62473990e79488e9f2bdfd","213918568751224_348705528605860",164,49,14
"216","213918568751224","Bruce Rauner","The first three events of our Shake Up Express Bus Tour are postponed due to the severe winter weather occurring throughout the state. The impacted events are in Jacksonville, Edwardsville and Carlinville and will be rescheduled. Monday evening’s event in Waterloo is still scheduled to take place. Stay safe!","2014-01-05T23:20:02+0000","status",NA,"213918568751224_348440155299064",69,18,0
"217","213918568751224","Bruce Rauner","Hoping everyone stays safe and warm over the next few days.","2014-01-05T19:35:38+0000","status",NA,"213918568751224_348376438638769",186,15,0
"218","213918568751224","Bruce Rauner","Excited to hit the road next week! http://bit.ly/1f0OWgo","2014-01-03T18:02:00+0000","link","http://bit.ly/1f0OWgo","213918568751224_347369022072844",110,42,0
"219","213918568751224","Bruce Rauner","Thank you for making this our best fundraising quarter yet. Let's keep up the momentum in 2014! http://bit.ly/1dXd2DA","2014-01-02T19:29:56+0000","link","http://bit.ly/1dXd2DA","213918568751224_346981795444900",140,26,0
"220","213918568751224","Bruce Rauner","Just like the so-called pension reform, worker's comp reform was merely a Band-Aid on an open wound: http://bit.ly/KkXtNJ","2014-01-02T15:57:28+0000","link","http://bit.ly/KkXtNJ","213918568751224_346854838790929",45,15,0
"221","213918568751224","Bruce Rauner","Excited to be in 2014 - Pat Quinn's last year as governor and the year we begin to bring back Illinois!","2014-01-01T12:46:56+0000","status",NA,"213918568751224_346383892171357",853,89,27
"222","213918568751224","Bruce Rauner","The New Year is almost here. Let’s pledge to make next year – 2014 – Pat Quinn’s last one as governor.","2013-12-31T12:18:18+0000","status",NA,"213918568751224_345834968892916",792,69,31
"223","213918568751224","Bruce Rauner","What do you think? I agree with the nation's GOP governors. Here in Illinois, we have Pat Quinn and his allies running scared: http://www.rga.org/homepage/running-scared-why-illinois-big-labor-is-so-worried/","2013-12-30T21:02:56+0000","link","http://www.rga.org/homepage/running-scared-why-illinois-big-labor-is-so-worried/","213918568751224_345578648918548",120,30,0
"224","213918568751224","Bruce Rauner","We launched a new television advertisement highlighting our commitment to strengthening education in Illinois. Watch the spot by clicking this link: http://youtu.be/tceMIgEB684

I know the government union bosses will attack me for it, but I’ll keep fighting for better schools until every child in Illinois is given an opportunity to succeed. I’ll give parents more control and choices, reward the best performing teachers with merit pay, and challenge the bureaucracy and put more into the classroom.

Since the beginning of the campaign, I've highlighted improving education as one of my four top priorities along with strengthening the economy, reducing spending and taxes, and enacting term limits on the career politicians.

The fact is education is the most important thing we do as a community, and if we don’t get it right, nothing else matters. I’ll make sure we get it right by putting parents and students first.","2013-12-30T16:56:00+0000","video","http://youtu.be/tceMIgEB684","213918568751224_345488502260896",130,37,18
"225","213918568751224","Bruce Rauner","The government union bosses are preparing to spend millions attacking us in the Republican primary. Click ""LIKE"" if you'll stand with me and refuse to let the government union bosses hijack our primary! http://bit.ly/JEVl1T","2013-12-30T14:24:43+0000","link","http://bit.ly/JEVl1T","213918568751224_345415175601562",194,42,13
"226","213918568751224","Bruce Rauner","The best gift this holiday season has been the tremendous support we’ve received from you. Thanks to you, we are number one in the polls, and more and more folks are joining us as they learn about our ideas to bring back Illinois. Let's get ready to work hard in 2014!","2013-12-27T20:49:05+0000","status",NA,"213918568751224_344288479047565",306,53,12
"227","213918568751224","Bruce Rauner","You voted, Bruce listened. The next video to run on TV, as decided by all of you, is Snow Globe.  Keep an eye out for it in January. #HammerAndShake http://youtu.be/-OLc7Lpp8Ks","2013-12-22T16:18:53+0000","video","http://youtu.be/-OLc7Lpp8Ks","213918568751224_342219019254511",513,130,16
